learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes),Change detected
27200.0,0.675256,3.830014016065333E-9,27200.0,87.45220588235294,74.37963193765376,16.55256723716382,70.65600550253632,87.18995984976571,87.17517829782561,87.20474641531948,20.0,2592.0,3.0
27300.0,0.677508,3.842560760676861E-9,27300.0,87.44322344322345,74.3725670829365,16.349438750610002,70.6858217889516,87.18643403897111,87.17147654463476,87.20139666721232,57.0,2624.0,1.0
27400.0,0.67978,3.855524572233359E-9,27400.0,87.44525547445255,74.36590368424537,16.15890811601265,70.63343008366057,87.1831523108782,87.1657138003232,87.2005978003814,85.0,2656.0,1.0
27500.0,0.682036,3.868219666182995E-9,27500.0,87.44727272727273,74.35360992999695,15.98929179849111,70.57620184111832,87.17692394070798,87.16328701035583,87.19056513879657,41.0,2688.0,1.0
27600.0,0.684398,3.8816383481025694E-9,27600.0,87.43115942028984,74.32550428597423,15.882638215324912,70.56677413880874,87.16283800597199,87.15130558033259,87.17437348410596,79.0,2608.0,1.0
27700.0,0.68713,3.896966783536805E-9,27700.0,87.4404332129964,74.33635716759868,15.783103364802766,70.53941908713693,87.16833288005468,87.15275926226592,87.1839120646418,75.0,2640.0,1.0
27800.0,0.689397,3.909930216355456E-9,27800.0,87.41726618705036,74.29383517504577,15.52765032600818,70.5108750632271,87.1470479883427,87.1327968191778,87.16130382002399,95.0,2680.0,1.0
27900.0,0.692123,3.925416806919707E-9,27900.0,87.40860215053765,74.27159513668897,15.471607314725757,70.48395227692826,87.135860009496,87.12595939394961,87.145762875424,31.0,2608.0,1.0
28000.0,0.694042,3.9363505484329325E-9,28000.0,87.42857142857143,74.2990857942828,15.607767921361784,70.4747525582956,87.14959097773294,87.14079851463661,87.15838521531862,131.0,2640.0,0.0
28100.0,0.696892,3.952364640103446E-9,28100.0,87.42348754448399,74.28668794273592,15.555555555555598,70.45397542011538,87.14339171045327,87.13461594606635,87.15216924272077,102.0,2664.0,2.0
28200.0,0.69913,3.965115923848417E-9,28200.0,87.41843971631205,74.27382083267285,15.483563601715106,70.43086923910326,87.13695781938267,87.1281944172207,87.14572298457767,86.0,2688.0,1.0
28300.0,0.701476,3.978463129864798E-9,28300.0,87.40282685512368,74.2341003026779,15.44117647058824,70.36082474226804,87.11709304337903,87.108703296862,87.1254844061439,61.0,2624.0,1.0
28400.0,0.70381,3.991780707405673E-9,28400.0,87.40492957746478,74.23809825032046,15.457338690616835,70.36208467975806,87.11910021849044,87.1099408850881,87.12826147824495,92.0,2656.0,1.0
28500.0,0.706293,4.005676106446318E-9,28500.0,87.40701754385964,74.23486725880387,15.473386716910003,70.34619515822523,87.11744984727983,87.11225655532586,87.1226437584782,27.0,2688.0,1.0
28600.0,0.708537,4.018424422376685E-9,28600.0,87.40209790209789,74.23114351526915,15.283329414530902,70.35787741670094,87.11559928168468,87.10887019604657,87.12232940703531,36.0,2608.0,1.0
28700.0,0.711135,4.032995647026433E-9,28700.0,87.39024390243902,74.19501268364941,15.06688570758041,70.28735632183908,87.097514006385,87.0939281909639,87.10110011708736,26.0,2640.0,1.0
28800.0,0.713595,4.046747059457832E-9,28800.0,87.37847222222223,74.17231914455627,14.831302717900655,70.27314360484137,87.08616041763811,87.08497108208047,87.08734978568219,65.0,2672.0,1.0
28900.0,0.716201,4.061551921897464E-9,28900.0,87.37024221453287,74.15107622999426,14.779360261498939,70.24052181002853,87.07553848814764,87.0763314602761,87.07474553046168,14.0,2608.0,2.0
29000.0,0.7185,4.074441407703691E-9,29000.0,87.37931034482759,74.16938900880197,14.625612316305094,70.25115825408437,87.08469784051772,87.08232611780915,87.08706969241949,76.0,2632.0,1.0
29100.0,0.721365,4.090539784067207E-9,29100.0,87.3745704467354,74.143401595291,14.498487316732641,70.17372950154247,87.07170116615188,87.07090251339721,87.07249983355787,39.0,2664.0,2.0
29200.0,0.723576,4.102954196019305E-9,29200.0,87.35616438356163,74.10050234354915,14.279080566519578,70.12461563359767,87.05026434544271,87.05505832602506,87.04547089282474,48.0,2688.0,1.0
29300.0,0.725796,4.115386979861391E-9,29300.0,87.3481228668942,74.08524889967568,14.09038238702203,70.11447920025799,87.04264488721482,87.04860968976476,87.03668090205718,92.0,2616.0,1.0
29400.0,0.727768,4.126639020525746E-9,29400.0,87.36054421768708,74.10635811083259,14.0212864414623,70.13341906445909,87.05322274794686,87.06197583285642,87.04447142290532,192.0,2656.0,0.0
29500.0,0.730246,4.14081927595867E-9,29500.0,87.36610169491526,74.12117587893475,14.104632403779702,70.16251701224881,87.06063536699679,87.06973105309099,87.05154158105466,90.0,2688.0,1.0
29600.0,0.732801,4.15538728237152E-9,29600.0,87.35810810810811,74.10657258500692,13.977011494252883,70.16424812629566,87.0533891997633,87.06676796268091,87.04001454780102,99.0,2688.0,1.0
29700.0,0.735097,4.168469028340445E-9,29700.0,87.32996632996634,74.05940384473175,13.831005266773587,70.13729069121499,87.02977617379882,87.04104134458846,87.0185139185913,94.0,2640.0,1.0
29800.0,0.737554,4.1825087720321275E-9,29800.0,87.3255033557047,74.03641266102834,13.747430920301445,70.07131537242473,87.01830191367779,87.03122412425202,87.00538353985843,71.0,2672.0,1.0
29900.0,0.739829,4.195470867885483E-9,29900.0,87.32441471571907,74.03648152834312,13.647755753018917,70.08209662140828,87.01835373515368,87.03237689599806,87.00433509256719,110.0,2688.0,1.0
30000.0,0.742355,4.20962258759472E-9,30000.0,87.31333333333333,74.00650946391848,13.401592718998828,70.02913615245293,87.0033933019392,87.01901080818055,86.98778140051297,23.0,2624.0,2.0
30100.0,0.744328,4.220708834214342E-9,30100.0,87.33222591362126,74.03986709250123,13.439273552780948,70.04948550781558,87.0200645166775,87.03531476370077,87.0048196129862,123.0,2664.0,0.0
30200.0,0.746479,4.232813066078555E-9,30200.0,87.32781456953643,74.03123529958424,13.396696085087084,70.03836217020276,87.01573473489373,87.03014830039866,87.00132594282586,28.0,2688.0,1.0
30300.0,0.748866,4.246393535286187E-9,30300.0,87.32013201320132,74.0140205168443,13.273137697516942,70.026525198939,87.007205991245,87.02586245479908,86.98855752506138,76.0,2624.0,1.0
30400.0,0.751315,4.260139210770526E-9,30400.0,87.31578947368422,73.9946366422754,13.289858331459417,69.98287404639576,86.99760240080884,87.02025899876655,86.97495759752569,56.0,2648.0,1.0
30500.0,0.754217,4.276745789166952E-9,30500.0,87.29508196721312,73.9490993383403,13.077613279497575,69.93093815472957,86.9749261380272,87.00106279849518,86.94880517667455,37.0,2688.0,2.0
30600.0,0.756195,4.2880238778889165E-9,30600.0,87.281045751634,73.92543446498078,13.047363717605007,69.92039570291368,86.9631022088922,86.98942582880305,86.93679451559164,137.0,2688.0,0.0
30700.0,0.758318,4.30014629744821E-9,30700.0,87.29315960912052,73.94660128699904,13.079322638146145,69.92521779353943,86.97360860375223,86.99722037338898,86.9500096474994,237.0,2688.0,0.0
30800.0,0.760544,4.312866065237256E-9,30800.0,87.29545454545455,73.94139292556918,13.121669626998228,69.88841862254712,86.97100265510481,86.99472228636513,86.94729595491737,71.0,2672.0,1.0
30900.0,0.762903,4.326306761552889E-9,30900.0,87.29449838187703,73.92870683941123,12.987588652482279,69.85102134848718,86.9647543110642,86.99211137060213,86.93741445247497,76.0,2688.0,1.0
31000.0,0.765404,4.340535816219117E-9,31000.0,87.23870967741935,73.82190637930232,12.940140845070438,69.75072641076618,86.91135068021455,86.9384180087678,86.88430020065077,62.0,2624.0,2.0
31100.0,0.768041,4.355582282361056E-9,31100.0,87.21221864951768,73.7737857507943,12.80420960315716,69.7105864432597,86.88725426979295,86.91293519850734,86.86158851293497,49.0,2656.0,2.0
31200.0,0.770518,4.36975681533416E-9,31200.0,87.2051282051282,73.75237516006943,12.857454704212998,69.66795836182659,86.87657964634319,86.90346151205912,86.84971440623062,28.0,2688.0,2.0
31300.0,0.772725,4.382313202238744E-9,31300.0,87.20766773162939,73.7449710832297,12.918660287081323,69.6275506333915,86.87294518110058,86.90232109289296,86.84358912269244,66.0,2624.0,1.0
31400.0,0.775334,4.397199903097416E-9,31400.0,87.17515923566879,73.6850948793596,12.816626975535812,69.5776988743673,86.84299161139364,86.871713765573,86.81428844358948,21.0,2656.0,3.0
31500.0,0.777715,4.410825079927841E-9,31500.0,87.17460317460318,73.6754595224073,12.705272255834016,69.54391255182811,86.83820740179911,86.86817472073952,86.80826075165974,22.0,2688.0,1.0
31600.0,0.780428,4.426237816611925E-9,31600.0,87.15822784810126,73.65061819626013,12.524250916145755,69.5505365048398,86.82588546994407,86.85859263000106,86.79320293279689,56.0,2608.0,2.0
31700.0,0.782562,4.4383965474036E-9,31700.0,87.13880126182966,73.61480055818967,12.51072961373393,69.52231442027362,86.8079859431904,86.84085058964803,86.77514616236637,156.0,2640.0,0.0
31800.0,0.785363,4.45413530907697E-9,31800.0,87.15094339622641,73.63288869226199,12.449110777801575,69.51656222023276,86.81696177129596,86.84800917867608,86.78593655433878,94.0,2664.0,1.0
31900.0,0.788082,4.469250123947858E-9,31900.0,87.12852664576802,73.57983765792625,12.227447627191074,69.44030961595712,86.79051093465733,86.82388192222068,86.757165589692,21.0,2592.0,2.0
32000.0,0.79026,4.4816415198147285E-9,32000.0,87.115625,73.56443179253125,12.05204778156992,69.45247091946356,86.78276426387347,86.81461903482095,86.75093286120772,51.0,2624.0,1.0
32100.0,0.792353,4.493393380608822E-9,32100.0,87.13084112149532,73.58700197757626,12.087678229410551,69.44978553468422,86.79402112439222,86.82524430002687,86.76282039698108,151.0,2656.0,0.0
32200.0,0.795235,4.509885509808857E-9,32200.0,87.11490683229813,73.55002030900896,11.910828025477654,69.40491114224614,86.77565903133956,86.81063374058023,86.7407124923267,27.0,2688.0,2.0
32300.0,0.797401,4.5221907024582214E-9,32300.0,87.10526315789474,73.52594937325637,11.851851851851896,69.3727479961762,86.7637352898291,86.80171295921782,86.72579083804773,86.0,2608.0,1.0
32400.0,0.799558,4.5344804786145675E-9,32400.0,87.0895061728395,73.51130381536886,11.676520270270279,69.40462258630777,86.75634799531419,86.79221579838998,86.7205098254917,17.0,2640.0,1.0
32500.0,0.802871,4.553116727620362E-9,32500.0,87.08307692307692,73.50149471691063,11.788190796385777,69.39564044616169,86.75134267862636,86.78442700932433,86.71828356341594,117.0,2680.0,0.0
32600.0,0.80601,4.5709495991468415E-9,32600.0,87.07055214723927,73.48030790935645,11.579609817495303,69.39886743139249,86.74092840330219,86.77853742884811,86.70335196245074,49.0,2608.0,3.0
32700.0,0.808397,4.5845498289499E-9,32700.0,87.03058103975535,73.40665680102335,11.313258051024668,69.33699660183646,86.7040672862577,86.74055829228243,86.66760697022603,36.0,2640.0,2.0
32800.0,0.810503,4.596583894971343E-9,32800.0,87.01524390243902,73.3766436723427,11.196830692243525,69.29565280080743,86.68891768586205,86.72164241567293,86.6562176443286,136.0,2672.0,0.0
32900.0,0.812902,4.6100538969039906E-9,32900.0,87.00303951367782,73.35126024899984,10.8981037716191,69.26173531737476,86.67618377862455,86.70773060810984,86.64465989612428,48.0,2688.0,2.0
33000.0,0.815042,4.6220386524995155E-9,33000.0,87.00606060606061,73.35736111349603,10.759625390218556,69.26605504587157,86.67920617744828,86.70994685548091,86.64848728825115,69.0,2616.0,1.0
33100.0,0.817341,4.6351565234363065E-9,33100.0,87.00906344410876,73.35461439669598,10.7328212580444,69.23737301473743,86.67785460377225,86.70943225976254,86.64629993917575,74.0,2656.0,1.0
33200.0,0.819426,4.647087852160134E-9,33200.0,87.02710843373494,73.40161631529635,10.79121789560892,69.31461954972926,86.70126906786817,86.73003938836983,86.6725178285721,174.0,2688.0,0.0
33300.0,0.821463,4.658702344944078E-9,33300.0,87.04504504504504,73.44822996849766,10.83092186854071,69.39123031077054,86.72449730043911,86.75051407441097,86.69849612682653,274.0,2688.0,0.0
33400.0,0.823706,4.671482116811803E-9,33400.0,87.03293413173652,73.41640850396183,10.829730286184892,69.3271954674221,86.70853470658035,86.73284411690256,86.68423891928303,106.0,2640.0,1.0
33500.0,0.826073,4.685007584177783E-9,33500.0,87.0089552238806,73.3719525741968,10.910951893551736,69.27855428490753,86.6862081580454,86.70649174840833,86.66593405550296,75.0,2672.0,2.0
33600.0,0.828296,4.697365154408744E-9,33600.0,87.00892857142857,73.3680093966344,10.845588235294073,69.26921993804561,86.68429426088782,86.70702782118336,86.66157261841049,27.0,2592.0,1.0
33700.0,0.830463,4.709702937139403E-9,33700.0,87.00296735905044,73.36349079568265,10.885045778229859,69.27824928105491,86.68195890518128,86.70136540755087,86.66256108844318,70.0,2632.0,1.0
33800.0,0.833068,4.7245883796777965E-9,33800.0,87.00295857988166,73.35857617424321,10.982776089159094,69.25607110364618,86.67949288771369,86.69856908004644,86.66042508816223,39.0,2672.0,2.0
33900.0,0.835534,4.738434575912023E-9,33900.0,87.0353982300885,73.40832008412103,11.014375379631563,69.26143516575746,86.70436404865912,86.72364824289762,86.68508842872488,139.0,2688.0,0.0
34000.0,0.837832,4.7513041872945075E-9,34000.0,87.01764705882353,73.36756884479728,10.774206589852437,69.2125270279696,86.68407640961792,86.70721545595191,86.66094970995235,78.0,2616.0,1.0
34100.0,0.840611,4.766907828549542E-9,34100.0,86.9882697947214,73.31964987083964,10.490215856364742,69.1917789195945,86.66008898984433,86.68188761174689,86.63830132895018,17.0,2656.0,3.0
34200.0,0.843128,4.781311259915429E-9,34200.0,86.95906432748538,73.26045012627448,10.261569416499022,69.12853879698207,86.63051292668396,86.65325270219815,86.60778508290254,21.0,2688.0,3.0
34300.0,0.845045,4.792019364734488E-9,34300.0,86.98833819241982,73.3404869388903,10.273421793325262,69.28212540436368,86.67052090192871,86.69252325004186,86.64852971926493,121.0,2688.0,0.0
34400.0,0.847373,4.805283434689042E-9,34400.0,86.9767441860465,73.31143136169696,10.166432725085183,69.23288235698097,86.65600006494654,86.67836198174689,86.63364968335144,44.0,2640.0,2.0
34500.0,0.849319,4.816221996313993E-9,34500.0,87.00579710144928,73.36125016650995,10.322064412882572,69.26294137812822,86.68093455926491,86.70444204535114,86.65743981651931,144.0,2672.0,0.0
34600.0,0.851583,4.828863710992864E-9,34600.0,87.02312138728324,73.39741497889756,10.343450479233287,69.30753981816939,86.69902430007164,86.72280321781001,86.67525841885677,42.0,2688.0,1.0
34700.0,0.854117,4.843060250083603E-9,34700.0,87.02305475504323,73.39101612317363,10.459335852058091,69.27538209606988,86.69577977123205,86.71790247483683,86.67366835224503,101.0,2624.0,1.0
34800.0,0.856415,4.856172415117421E-9,34800.0,87.02586206896552,73.3868354114949,10.41666666666666,69.24596417137798,86.69374027321388,86.71802184938049,86.66947229122027,65.0,2656.0,1.0
34900.0,0.858545,4.8683612545331296E-9,34900.0,87.00573065902579,73.35482242806457,10.32232548942061,69.2208497353061,86.67760344448617,86.69621472783426,86.65900015008032,58.0,2688.0,1.0
35000.0,0.860885,4.881674324472743E-9,35000.0,87.01714285714286,73.36759286176469,10.35707240086803,69.20992004336631,86.68403956350919,86.7051372273047,86.66295216446038,16.0,2624.0,1.0
35100.0,0.862938,4.8933885432779765E-9,35100.0,87.02564102564102,73.38496582096688,10.389610389610366,69.22349124822598,86.6926801802793,86.71168648653241,86.67368220417242,116.0,2656.0,0.0
35200.0,0.865113,4.9058348933855666E-9,35200.0,87.03125,73.39714768577569,10.384766391833594,69.23232459392061,86.69872403676744,86.71530072619164,86.68215368380545,39.0,2688.0,1.0
35300.0,0.868316,4.924097642716432E-9,35300.0,87.02832861189802,73.38766898077048,10.26846952772881,69.20438496200148,86.69394951720543,86.70849171245784,86.67941219898356,82.0,2688.0,1.0
35400.0,0.872784,4.949554629209967E-9,35400.0,87.05084745762713,73.41835949754854,10.311093719428719,69.19354838709678,86.70929970823896,86.72432011494855,86.69428450361222,112.0,2640.0,1.0
35500.0,0.876545,4.971045665442942E-9,35500.0,87.03943661971832,73.38333614705762,10.311890838206685,69.13530556114577,86.69189744682159,86.7128345602922,86.67097044158707,13.0,2672.0,1.0
35600.0,0.878831,4.984070435166357E-9,35600.0,87.0252808988764,73.3552844102744,10.328091632692662,69.09954508964408,86.67782754328275,86.69663019691696,86.65903304367077,77.0,2688.0,1.0
35700.0,0.881087,4.996905600031215E-9,35700.0,87.02521008403362,73.34250533867583,10.232558139534891,69.05398182789952,86.67148706794391,86.69281683366191,86.65016779552887,47.0,2624.0,1.0
35800.0,0.883316,5.009421079109111E-9,35800.0,87.02513966480447,73.33768615823743,10.310870824483539,69.03333333333333,86.66906878195445,86.6900651973592,86.6480825347901,33.0,2656.0,1.0
35900.0,0.886643,5.028459702928859E-9,35900.0,87.016713091922,73.32142713285154,10.399846212994968,69.00518685995478,86.66085834795128,86.67765959983028,86.64406360818532,82.0,2688.0,2.0
36000.0,0.890207,5.048780788977939E-9,36000.0,87.01944444444445,73.32013294093666,10.530346544131763,68.97902283590017,86.66018796691397,86.67565067183014,86.6447307780244,106.0,2688.0,1.0
36100.0,0.892313,5.060797420640785E-9,36100.0,87.02216066481995,73.32332007051198,10.727896341463463,68.97350993377485,86.66177038423096,86.67653060452587,86.64701519014115,60.0,2656.0,1.0
36200.0,0.894152,5.071142142017681E-9,36200.0,87.05524861878453,73.37771395887489,11.03094740839186,68.99768441945088,86.68897209378822,86.7041910761773,86.67375845316576,160.0,2680.0,0.0
36300.0,0.896399,5.083712184180815E-9,36300.0,87.0358126721763,73.337378233494,10.820541974606735,68.94344354253282,86.66877446050776,86.6818776163379,86.65567526552267,32.0,2600.0,2.0
36400.0,0.898644,5.096503351297642E-9,36400.0,87.01648351648352,73.2962710997558,10.627836611195136,68.89152185360714,86.64822038766704,86.66129256531325,86.63515215309741,34.0,2640.0,2.0
36500.0,0.90124,5.111337366203465E-9,36500.0,87.01369863013699,73.2916891368863,10.684002261164464,68.88538794801102,86.64591210359377,86.65756591892956,86.63426142227517,42.0,2672.0,1.0
36600.0,0.903913,5.12650073195497E-9,36600.0,86.99453551912568,73.24892193229093,10.458991723100063,68.8195991091314,86.62450650459614,86.63409402501766,86.61492110598077,14.0,2592.0,1.0
36700.0,0.905819,5.137175004929302E-9,36700.0,86.99727520435967,73.25570781008514,10.418622113760073,68.82675725111052,86.62788717973257,86.63607671006727,86.61969919753047,114.0,2616.0,0.0
36800.0,0.907702,5.147747749255761E-9,36800.0,86.99728260869564,73.2536474865856,10.577462156606206,68.8253306404326,86.62687896530305,86.63744363949017,86.61631686733993,214.0,2656.0,0.0
36900.0,0.90962,5.158723427189718E-9,36900.0,87.01897018970189,73.29866684495049,10.83395383469842,68.87993762993761,86.64939197972892,86.66027154135428,86.63851514945904,314.0,2688.0,0.0
37000.0,0.912084,5.1727215780152185E-9,37000.0,87.01351351351352,73.279911813504,10.770659238625854,68.82906260136232,86.63999146686186,86.64850993240694,86.63147467606277,24.0,2608.0,2.0
37100.0,0.914359,5.185683673868574E-9,37100.0,87.0053908355795,73.26930603971576,10.771793448084386,68.82235012610748,86.63466257747645,86.63906077869508,86.63026482278143,95.0,2640.0,1.0
37200.0,0.916637,5.198700579090248E-9,37200.0,87.0,73.25615786318896,10.774907749077517,68.79597367402246,86.62808253157186,86.63078514617423,86.62538008559078,106.0,2672.0,1.0
37300.0,0.918577,5.2095973843501645E-9,37300.0,87.02144772117963,73.29330687002401,10.764976958525361,68.81803542673107,86.646656179397,86.64902717656847,86.64428531197824,206.0,2688.0,0.0
37400.0,0.92073,5.2216683121191105E-9,37400.0,87.024064171123,73.29789078079352,10.74121758322605,68.81706611835764,86.64894589183868,86.64995991943682,86.64793188797373,88.0,2632.0,1.0
37500.0,0.922958,5.23439950827095E-9,37500.0,87.03466666666667,73.30584109484397,10.772618829143012,68.7953276426417,86.65292853753401,86.65701273512624,86.64884472490506,188.0,2672.0,0.0
37600.0,0.925521,5.248790344016417E-9,37600.0,87.02659574468085,73.28598195780738,10.741079597438192,68.7608069164265,86.64299649808193,86.64639739472102,86.63959586840475,34.0,2688.0,2.0
37700.0,0.927699,5.2611817398832874E-9,37700.0,87.0318302387268,73.28832088074363,10.670564589804492,68.74440608617824,86.64417280151532,86.64928961628276,86.63905659102863,82.0,2624.0,1.0
37800.0,0.930685,5.278219566163087E-9,37800.0,87.02116402116403,73.27279401177577,10.71883530482257,68.73167622689611,86.63639722432141,86.63707456837962,86.63571989085432,54.0,2656.0,2.0
37900.0,0.933147,5.292308262238897E-9,37900.0,87.03693931398418,73.30231709758655,10.899528472977906,68.76470214253926,86.65116295155985,86.65421029442588,86.64811582301628,19.0,2688.0,1.0
38000.0,0.935876,5.307811896006263E-9,38000.0,87.02631578947368,73.27253765370716,10.801519811832842,68.7063602894503,86.63627228810982,86.63898698056002,86.63355776577528,52.0,2608.0,1.0
38100.0,0.938236,5.321258289946447E-9,38100.0,87.02887139107611,73.28545406223829,10.794223826714754,68.73734817813765,86.64272724621851,86.6434008153689,86.64205368754074,49.0,2640.0,1.0
38200.0,0.940433,5.3338123464749886E-9,38200.0,87.0261780104712,73.2879682518175,10.783078307830744,68.75551632833185,86.64398605049765,86.6419814716225,86.6459907221322,19.0,2672.0,1.0
38300.0,0.943555,5.351522794614233E-9,38300.0,87.01566579634465,73.25801348099199,10.621854780733228,68.70555660436725,86.62900721926077,86.63001208712181,86.62800237471147,35.0,2592.0,2.0
38400.0,0.945753,5.364027977403664E-9,38400.0,87.00520833333333,73.24620859293478,10.573476702508898,68.70884805919607,86.62310768012402,86.62045289012185,86.625762632862,36.0,2624.0,1.0
38500.0,0.94789,5.376230337553551E-9,38500.0,87.0077922077922,73.24787404108292,10.5987488829312,68.69837296620777,86.62394228173872,86.62062422968731,86.62726058799961,96.0,2664.0,1.0
38600.0,0.950411,5.390416654861633E-9,38600.0,87.00518134715026,73.24465657095627,10.508474576271238,68.70671907168258,86.6223291227321,86.6210072847899,86.62365100101748,47.0,2688.0,2.0
38700.0,0.952682,5.403337159918411E-9,38700.0,86.99741602067184,73.23225781629922,10.446698700836484,68.70452142546178,86.61612911628802,86.61547160161125,86.61678664094752,28.0,2624.0,1.0
38800.0,0.954931,5.416169735706512E-9,38800.0,86.97938144329896,73.1905336242749,10.393756651294735,68.64838029043067,86.59526764024498,86.59658261607373,86.59395270435166,102.0,2656.0,1.0
38900.0,0.956922,5.427563153207299E-9,38900.0,86.97943444730078,73.19158612089534,10.385704175513103,68.65329867557867,86.59579434764261,86.59743283605535,86.59415592123156,202.0,2688.0,0.0
39000.0,0.959396,5.4416693167553974E-9,39000.0,86.98717948717949,73.2177656794803,10.303994344291297,68.71532486746393,86.60888534854533,86.6111584290697,86.60661238733027,109.0,2688.0,1.0
39100.0,0.961871,5.455770937518938E-9,39100.0,86.98209718670077,73.21812142438863,10.213441524078313,68.73464373464374,86.6090625443998,86.60713358195078,86.61099159277661,19.0,2640.0,2.0
39200.0,0.963882,5.467074867337939E-9,39200.0,86.99744897959184,73.24117020919498,10.374538420960112,68.73773307163887,86.62058637174064,86.61897307770884,86.62219972586935,119.0,2672.0,0.0
39300.0,0.966164,5.479817090349062E-9,39300.0,87.00763358778626,73.26911043308435,10.358146067415761,68.79545315651164,86.63455521654217,86.63455521654217,86.63455521654217,105.0,2688.0,1.0
39400.0,0.968832,5.494996265818672E-9,39400.0,87.01269035532995,73.28874133732128,10.463692038495164,68.83678440925699,86.64437472993643,86.64151585487161,86.64723379367378,21.0,2624.0,1.0
39500.0,0.971131,5.508114136755463E-9,39500.0,87.00759493670887,73.2864642036815,10.514385353095046,68.85733357606651,86.64323708696334,86.64008687567089,86.6463875273459,55.0,2656.0,1.0
39600.0,0.973498,5.521659199148413E-9,39600.0,86.98989898989899,73.25111619142902,10.353227771010982,68.81733446314007,86.6255652340882,86.62179912018519,86.62933167548917,38.0,2688.0,2.0
39700.0,0.975613,5.5336834117770155E-9,39700.0,86.98740554156171,73.25294766666333,10.405827263267447,68.84009892032088,86.62648093199418,86.62274267121832,86.6302195154381,89.0,2616.0,1.0
39800.0,0.991244,5.622872381160653E-9,39800.0,87.01005025125627,73.3041138842355,10.661828235700654,68.91160553217077,86.65206655874418,86.64772755576087,86.65640599631222,189.0,2656.0,0.0
39900.0,0.995553,5.647530460523231E-9,39900.0,87.02756892230576,73.35407345990657,10.712437467655699,69.0059880239521,86.67705624863623,86.67093138849854,86.68318197449818,289.0,2688.0,0.0
40000.0,0.999929,5.6724813787473534E-9,40000.0,87.0575,73.43079105983327,10.802894555478975,69.14043872198378,86.71541693752249,86.70906737140263,86.72176743364759,389.0,2688.0,0.0
40100.0,1.005987,5.706997588276859E-9,40100.0,87.0498753117207,73.42299018523963,10.773195876288723,69.15171676369253,86.71152525875807,86.70403044611984,86.71902136723162,35.0,2640.0,2.0
40200.0,1.008751,5.7227915856573275E-9,40200.0,87.03731343283582,73.39371986106454,10.846877673224954,69.11999999999999,86.69686574102107,86.6935687273165,86.7001630055104,135.0,2672.0,0.0
40300.0,1.012186,5.74207856216364E-9,40300.0,87.04466501240695,73.40967671851388,10.919638286981797,69.13755393982385,86.70484911188716,86.70036635297677,86.70933233437495,84.0,2688.0,2.0
40400.0,1.014664,5.756176761868923E-9,40400.0,87.03217821782178,73.39224027778688,10.825531914893629,69.13332940552644,86.69614983303214,86.68874517550714,86.70355575562651,18.0,2624.0,2.0
40500.0,1.01734,5.771445758226841E-9,40500.0,87.02716049382715,73.381276383278,10.797962648556851,69.12136350279165,86.69066107121569,86.68415866779912,86.69716445022969,64.0,2656.0,1.0
40600.0,1.019707,5.784990820619791E-9,40600.0,87.0295566502463,73.39469783509116,10.866621530128652,69.16320196755872,86.69737167303144,86.69092625216945,86.70381805239141,65.0,2688.0,1.0
40700.0,1.021978,5.797892525378197E-9,40700.0,87.01965601965603,73.38385611118625,10.925644916540257,69.17736289381564,86.69195726944648,86.6847055343713,86.69921021793203,83.0,2608.0,1.0
40800.0,1.025184,5.816159109688464E-9,40800.0,87.00980392156863,73.36925557699809,11.01410342511755,69.17170777105632,86.68467538729124,86.67545849280043,86.69389424220267,55.0,2640.0,1.0
40900.0,1.027607,5.8300146005219845E-9,40900.0,87.00488997555013,73.36888087426011,10.956609147260894,69.1955488582358,86.68451073743765,86.67339119514575,86.69563313320243,48.0,2680.0,1.0
41000.0,1.030071,5.844012751347485E-9,41000.0,87.0,73.3614317791217,11.00350642845217,69.20321257294736,86.6807572719141,86.67224287093225,86.68927334591478,17.0,2608.0,2.0
41100.0,1.032304,5.856735546969701E-9,41100.0,87.00729927007299,73.38529811211572,11.014830861523045,69.25380009212344,86.69270833347615,86.68258583190156,86.70283319947043,40.0,2640.0,1.0
41200.0,1.034502,5.869295317679639E-9,41200.0,87.01941747572816,73.4112076226701,11.192294918631662,69.29260450160773,86.70564478728932,86.69723420298597,86.71405700358916,76.0,2672.0,1.0
41300.0,1.036424,5.880087040778659E-9,41300.0,87.04842615012106,73.47352675652719,11.42573273720813,69.37478529714873,86.73680150583444,86.72870330746588,86.74490121666517,176.0,2688.0,0.0
41400.0,1.038585,5.892381717761354E-9,41400.0,87.04106280193237,73.46833435175164,11.380905186653475,69.39881359799223,86.73421049582525,86.7256456773628,86.74277700613696,104.0,2624.0,1.0
41500.0,1.040854,5.90532841160893E-9,41500.0,87.0433734939759,73.4776822776536,11.314530760349658,69.41932548484331,86.73890253835181,86.7287427963224,86.74906466096344,74.0,2656.0,1.0
41600.0,1.043012,5.9176774798995874E-9,41600.0,87.04807692307692,73.48654414388292,11.396151948692642,69.43152161579485,86.74331778597238,86.73454531252881,86.75209203411998,104.0,2688.0,1.0
41700.0,1.044914,5.9283017967310174E-9,41700.0,87.06714628297362,73.53072010161351,11.590163934426192,69.50350599411897,86.76539244508459,86.75803586668707,86.7727502711783,204.0,2688.0,0.0
