learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes),Change detected
5200.0,0.257581,1.59607478727897E-9,5200.0,55.01923076923077,9.96054277740352,8.094302554027502,7.476265822784802,54.9848290237572,54.99257884972171,54.97708138177244,41.0,3320.0,3.0
5300.0,0.261553,1.6206868862112362E-9,5300.0,54.83018867924528,9.585032625264954,7.745664739884385,7.173322993408307,54.79712713344619,54.8047489392443,54.78950744731277,35.0,3320.0,5.0
5400.0,0.265789,1.646934834619363E-9,5400.0,54.77777777777778,9.4622234031378,7.604994324631111,6.864988558352401,54.73596505880193,54.744384931599086,54.72754777561668,22.0,3320.0,5.0
5500.0,0.26988,1.6722843050956725E-9,5500.0,54.67272727272727,9.257285624432182,7.461024498886415,6.734006734006733,54.63329436114791,54.64126150640026,54.62532953890742,40.0,3320.0,3.0
5600.0,0.274095,1.6984021291136741E-9,5600.0,54.589285714285715,9.104835044755717,7.35883424408016,6.74734140080676,54.55654554272144,54.56343983705621,54.54965299040621,18.0,3320.0,5.0
5700.0,0.27724,1.7178898056348165E-9,5700.0,54.701754385964904,9.32718620770721,7.851534618129888,6.9214131218457045,54.66747140817858,54.67421592524544,54.66072855489049,18.0,3320.0,1.0
5800.0,0.281427,1.7438341304659843E-9,5800.0,54.51724137931034,8.969050881400499,7.72997551591466,6.71852899575672,54.48812591287826,54.49414051437071,54.48211263892079,13.0,3320.0,5.0
5900.0,0.28703,1.7785525570313136E-9,5900.0,54.42372881355932,8.76820311583518,7.626245276537287,6.371866295264626,54.38792816999122,54.39454543526169,54.38131251454662,16.0,3320.0,5.0
6000.0,0.291957,1.8090822175145149E-9,6000.0,54.449999999999996,8.823411665799274,7.82462057335581,6.468172484599584,54.41542873745031,54.421866974833065,54.408992023205215,15.0,3320.0,4.0
6100.0,0.29604,1.8343821167945862E-9,6100.0,54.475409836065566,8.871470993286284,7.679521276595744,6.56123822341856,54.440099598717104,54.447363027367565,54.43283810773105,67.0,3320.0,1.0
6200.0,0.301788,1.869999021291733E-9,6200.0,54.50000000000001,8.903253548982415,7.6595744680851245,6.372386325921016,54.45586841456501,54.463490148971005,54.44824881306336,31.0,3320.0,5.0
6300.0,0.307586,1.905925745765368E-9,6300.0,54.507936507936506,8.90831643591466,7.904884318766057,6.30925138934291,54.4588373765729,54.467269586111534,54.45040777745158,40.0,3320.0,2.0
6400.0,0.313957,1.9454030071695644E-9,6400.0,54.515625,8.902877785786027,8.14136951719785,6.157317859445531,54.45683043341079,54.46666357888886,54.44700083774799,13.0,3320.0,3.0
6500.0,0.317542,1.9676170994838076E-9,6500.0,54.630769230769225,9.155647273773686,8.216619981325863,6.677215189873412,54.58333285588448,54.59277448391209,54.57389449308479,39.0,3320.0,2.0
6600.0,0.32399,2.0075714836517967E-9,6600.0,54.515151515151516,8.922917379168837,8.167635362496188,6.392266916120998,54.46634322462289,54.475017253456315,54.45767195767195,33.0,3320.0,4.0
6700.0,0.330309,2.046726532280445E-9,6700.0,54.46268656716418,8.816058030273034,7.936028968014483,6.267281105990776,54.41277319682628,54.42129600423644,54.40425305847688,30.0,3320.0,4.0
6800.0,0.336359,2.0842147494355833E-9,6800.0,54.48529411764705,8.867946424086647,7.94170136823318,6.410644088297541,54.43872529307042,54.44709422317258,54.430358935308575,25.0,3320.0,4.0
6900.0,0.342508,2.12231641014417E-9,6900.0,54.42028985507247,8.758065264819217,7.987126974839091,6.537890044576537,54.38347211398522,54.390879630437695,54.37606661492348,32.0,3320.0,4.0
7000.0,0.348098,2.156954283515612E-9,7000.0,54.285714285714285,8.496732026143782,7.727797001153397,6.350599941469108,54.252283566716656,54.25880425880425,54.2457644417228,25.0,3320.0,3.0
